0.000738; 0.000738
0.000576; 0.000576
0.001724; 0.001724
0.000563; 0.000563
0.000611; 0.000611
0.000543; 0.000543
0.001642; 0.001642
0.000467; 0.000467
0.000728; 0.000738
0.000556; 0.000576
0.001324; 0.001724
0.000583; 0.000563
0.0006231; 0.000611
